FISCAL_YEAR,FISCAL_PERIOD,DEPT_NAME,DIV_NAME,MERCHANT,CAT_DESCR,TRANS_DT,MERCHANDISE_AMT
2019,4,MINISTRY OF FINANCE,INSURANCE DEPARTMENT,USPS PO 0917600901,Postal Services-Government Only,10/24/2018,13.82
2019,4,MINISTRY OF FINANCE,INSURANCE DEPARTMENT,AMZN MKTP US*M88XY63D2,Book Stores,10/23/2018,329.5
2019,4,MINISTRY OF FINANCE,Public School CLAIMS DEPT,J J KELLER And ASSOCIATES,Industrial Supplies Not Elsewhere Classified,10-05-2018,70.92
2019,4,MINISTRY OF FINANCE,Public School CLAIMS DEPT,SUPERSHUTTLE EXECUCARKCI,CLAIMS DEPT Services Not Elsewhere Classified,10/28/2018,73
2019,4,MINISTRY OF FINANCE,Public School CLAIMS DEPT,J J KELLER And ASSOCIATES,Industrial Supplies Not Elsewhere Classified,10-05-2018,3352
2019,4,MINISTRY OF FINANCE,Public School CLAIMS DEPT,SOUTHWES 5261496664574,Airline,10-08-2018,355.6
2019,4,MINISTRY OF FINANCE,Public School CLAIMS DEPT,MODMARKET,Eating Places Restaurants,10/27/2018,13.09
2019,4,MINISTRY OF FINANCE,CYBER ISSUE DEPT,ICE BAR L ORD,Eating Places Restaurants,10-10-2018,7.24
2019,4,MINISTRY OF FINANCE,CYBER ISSUE DEPT,COOKS DIRECT,Commercial Equipment Not Elsewhere Classified,10-05-2018,574.14
2019,4,MINISTRY OF FINANCE,CYBER ISSUE DEPT,PPA PHL AIRPORT,Automobile Parking Lots And Garages,10/25/2018,33
2019,4,MINISTRY OF FINANCE,CYBER ISSUE DEPT,JETBLUE 2792603299694,Airline,10-12-2018,30
2019,4,MINISTRY OF FINANCE,CYBER ISSUE DEPT,UBER TRIP REW3W,Travel,10-12-2018,27.43
2019,4,MINISTRY OF FINANCE,CYBER ISSUE DEPT,CHAMPION TS TAXI,Travel,10-09-2018,79
2019,4,MINISTRY OF FINANCE,CYBER ISSUE DEPT,VENTRA VENDING 05302,Travel,10-09-2018,10
2019,4,MINISTRY OF FINANCE,CYBER ISSUE DEPT,WHOLEFDS GST 10107,Grocery Stores Supermarkets,10-09-2018,9.54
2019,4,MINISTRY OF FINANCE,CYBER ISSUE DEPT,UBER TRIP S4YZH,Travel,10-09-2018,7.15
2019,4,MINISTRY OF FINANCE,CYBER ISSUE DEPT,MANLOVE AUTO PTS 165,Automotive Parts Accessories Stores,10-11-2018,252.01
2019,4,MINISTRY OF FINANCE,CYBER ISSUE DEPT,SHOPRITE CHRSTNLNDG S1,Grocery Stores Supermarkets,10-05-2018,56.12
2019,4,MINISTRY OF FINANCE,CYBER ISSUE DEPT,THE WEBSTAURANT STORE,Commercial Equipment Not Elsewhere Classified,10-06-2018,705.66
2019,4,MINISTRY OF FINANCE,CYBER ISSUE DEPT,UBER TRIP REW3W,Travel,10-12-2018,3
2019,4,MINISTRY OF FINANCE,CYBER ISSUE DEPT,UBER TRIP CIWMN,Travel,10-12-2018,13.23
2019,4,MINISTRY OF FINANCE,CYBER ISSUE DEPT,UBER TRIP CIWMN,Travel,10-12-2018,2
2019,4,MINISTRY OF FINANCE,CYBER ISSUE DEPT,BOS TERM C WAHLBURGER,Eating Places Restaurants,10-12-2018,15.09
2019,4,MINISTRY OF FINANCE,CYBER ISSUE DEPT,JETBLUE 2792603258767,Airline,10-10-2018,30
2019,4,MINISTRY OF FINANCE,CYBER ISSUE DEPT,UBER TRIP 73K5G,Travel,10-11-2018,1
2019,4,MINISTRY OF FINANCE,CYBER ISSUE DEPT,UBER TRIP JQ3OT,Travel,10-10-2018,38.73
2019,4,MINISTRY OF FINANCE,CYBER ISSUE DEPT,UBER TRIP JQ3OT,Travel,10-10-2018,5
2019,4,MINISTRY OF FINANCE,CYBER ISSUE DEPT,PHILLY AIR AUBONPAIN 2,Fast Food Restaurants,10-09-2018,3.23
2019,4,MINISTRY OF FINANCE,CYBER ISSUE DEPT,UBER TRIP BM4I2,Travel,10-11-2018,3
2019,4,MINISTRY OF FINANCE,CYBER ISSUE DEPT,PHILLY AIR AUBONPAIN 2,Fast Food Restaurants,10-09-2018,3.23
2019,4,MINISTRY OF FINANCE,CYBER ISSUE DEPT,UBER TRIP 73K5G,Travel,10-11-2018,8.27
2019,4,MINISTRY OF FINANCE,CYBER ISSUE DEPT,UBER TRIP CBLYS,Travel,10-09-2018,28.23
2019,4,MINISTRY OF FINANCE,CYBER ISSUE DEPT,STAPLS0169873698000001,Stationery-Office Supplies-Printing Writing Pap,10/25/2018,22.44
2019,4,MINISTRY OF FINANCE,CYBER ISSUE DEPT,UBER TRIP TOC6H,Travel,10/22/2018,3
2019,4,MINISTRY OF FINANCE,CYBER ISSUE DEPT,SALADWORKS - PHILADELP,Fast Food Restaurants,10/22/2018,12.44
2019,4,MINISTRY OF FINANCE,CYBER ISSUE DEPT,SOUTHWES 5261494710719,Airline,10-03-2018,137.02
2019,4,MINISTRY OF FINANCE,CYBER ISSUE DEPT,SHOPRITE CHRSTNLNDG S1,Grocery Stores Supermarkets,10/26/2018,62.59
2019,4,MINISTRY OF FINANCE,CYBER ISSUE DEPT,STAPLS0169873698000002,Stationery-Office Supplies-Printing Writing Pap,10/26/2018,8.26
2019,4,MINISTRY OF FINANCE,CYBER ISSUE DEPT,CITY OF DOVER LIBRARY,Schools Educational Svc-Not Elsewhere Classified,10/17/2018,50
2019,4,MINISTRY OF FINANCE,CYBER ISSUE DEPT,SHOPRITE CHRSTNLNDG S1,Grocery Stores Supermarkets,10-01-2018,135.51
2019,4,MINISTRY OF FINANCE,CYBER ISSUE DEPT,NTLREST SERVSAFE,Business Services-Not Elsewhere Classified,10/26/2018,950
2019,4,MINISTRY OF FINANCE,CYBER ISSUE DEPT,SHOPRITE CHRSTNLNDG S1,Grocery Stores Supermarkets,10-12-2018,21.2
2019,4,MINISTRY OF FINANCE,CYBER ISSUE DEPT,THE WEBSTAURANT STORE,Commercial Equipment Not Elsewhere Classified,10-06-2018,150.36
2019,4,MINISTRY OF FINANCE,CYBER ISSUE DEPT,UBER TRIP M34DH,Travel,10/24/2018,44.06
2019,4,MINISTRY OF FINANCE,CYBER ISSUE DEPT,UBER TRIP M34DH,Travel,10/24/2018,3
2019,4,MINISTRY OF FINANCE,CYBER ISSUE DEPT,HUDSON NEWS ST1530,News Dealers And Newsstands,10/24/2018,11.94
2019,4,MINISTRY OF FINANCE,CYBER ISSUE DEPT,FIRE LAKE MOA,Eating Places Restaurants,10/23/2018,33.16
2019,4,MINISTRY OF FINANCE,CYBER ISSUE DEPT,RESTAURANT DEPOT,Grocery Stores Supermarkets,10/15/2018,74.03
2019,4,MINISTRY OF FINANCE,CYBER ISSUE DEPT,UBER TRIP BM4I2,Travel,10-11-2018,24.53
2019,4,MINISTRY OF FINANCE,CYBER ISSUE DEPT,CHICAGO RAW - 51,Eating Places Restaurants,10-09-2018,15.44
2019,4,MINISTRY OF FINANCE,CYBER ISSUE DEPT,BACK BAY SOCIAL CLUB,Eating Places Restaurants,10-11-2018,31.75
2019,4,MINISTRY OF FINANCE,CYBER ISSUE DEPT,PATRIOT PARKING INC 23,Automobile Parking Lots And Garages,9/27/2018,10
2019,4,MINISTRY OF FINANCE,CYBER ISSUE DEPT,STAPLS0169544009000001,Stationery-Office Supplies-Printing Writing Pap,10-12-2018,107.69
2019,4,MINISTRY OF FINANCE,CYBER ISSUE DEPT,REVERE HOTEL F And B,Eating Places Restaurants,10-10-2018,20.32
2019,4,MINISTRY OF FINANCE,CYBER ISSUE DEPT,NCS*GED EXAM,Schools Educational Svc-Not Elsewhere Classified,10-04-2018,1750
2019,4,MINISTRY OF FINANCE,CYBER ISSUE DEPT,L'APETITO TRIANGLE,Eating Places Restaurants,10-09-2018,11.08
2019,4,MINISTRY OF FINANCE,CYBER ISSUE DEPT,NTLREST SERVSAFE,Business Services-Not Elsewhere Classified,10/26/2018,21.53
2019,4,MINISTRY OF FINANCE,Driver Training,SP * STUDENTDRIVERSIGN,Computer Software Stores,10/24/2018,52.5
2019,4,MINISTRY OF FINANCE,Driver Training,SP * STUDENT DRIVER PR,Schools Educational Svc-Not Elsewhere Classified,10/24/2018,268.5
2019,4,MINISTRY OF FINANCE,CLAIM DEPARTMENT,GRAINGER,Industrial Supplies Not Elsewhere Classified,10-05-2018,-14.62
2019,4,MINISTRY OF FINANCE,CLAIM DEPARTMENT,USPS PO 0968200550,Postal Services-Government Only,10/22/2018,13.4
2019,4,MINISTRY OF FINANCE,CLAIM DEPARTMENT,GRAINGER,Industrial Supplies Not Elsewhere Classified,9/27/2018,14.62
2019,4,MINISTRY OF FINANCE,CLAIM DEPARTMENT,COMCAST,Cable Satellite Other Pay Television Radio Svcs,9/28/2018,115.2
2019,4,MINISTRY OF FINANCE,CLAIM DEPARTMENT,WB MASON,Stationery-Office Supplies-Printing Writing Pap,9/28/2018,164.05
2019,4,MINISTRY OF FINANCE,CLAIM DEPARTMENT,COMCAST,Cable Satellite Other Pay Television Radio Svcs,10/28/2018,115.2
2019,5,MINISTRY OF FINANCE,FOREX DEPARTMENT,UBER TRIP FRER4,Travel,11-08-2018,10.73
2019,5,MINISTRY OF FINANCE,ATM TRANSACTION,NEW READERS PRESS,Direct Marketing-Catalog Merchants,11/21/2018,738
2019,5,MINISTRY OF FINANCE,ATM TRANSACTION,LUIGI'S PIZZA,Eating Places Restaurants,11-07-2018,26
2019,5,MINISTRY OF FINANCE,ATM TRANSACTION,NEW READERS PRESS,Direct Marketing-Catalog Merchants,11/21/2018,70.11
2019,5,MINISTRY OF FINANCE,ATM TRANSACTION,WASHINGTON DC CC REST 004,Eating Places Restaurants,11/15/2018,13.75
2019,5,MINISTRY OF FINANCE,ATM TRANSACTION,WASHINGTON DC CC REST 004,Eating Places Restaurants,11/15/2018,6.75
2019,5,MINISTRY OF FINANCE,ATM TRANSACTION,SBARRO,Eating Places Restaurants,11/13/2018,8.4
2019,5,MINISTRY OF FINANCE,ATM TRANSACTION,CAPITAL GRILLE 0133200,Eating Places Restaurants,11/15/2018,30.96
2019,5,MINISTRY OF FINANCE,ATM TRANSACTION,CRACKER BARREL #608 STEVE,Eating Places Restaurants,11/16/2018,15.63
2019,5,MINISTRY OF FINANCE,ATM TRANSACTION,UPS*000021X956,Freight Carrier Trucking-Lcl-Lng Dist Mvg-Storage,11/25/2018,206.09
2019,5,MINISTRY OF FINANCE,ATM TRANSACTION,PIZZA DELIGHT BY GIACOMO,Fast Food Restaurants,11-12-2018,26.2
2019,5,MINISTRY OF FINANCE,ATM TRANSACTION,AMTRAK .COM 3170742018383,Travel,11/13/2018,94
2019,5,MINISTRY OF FINANCE,ATM TRANSACTION,CAPRIOTTI'S SANDWI,Fast Food Restaurants,11/13/2018,73.78
2019,5,MINISTRY OF FINANCE,ATM TRANSACTION,STAPLS0170567188000001,Stationery-Office Supplies-Printing Writing Pap,11/21/2018,124.2
2019,5,MINISTRY OF FINANCE,ATM TRANSACTION,COMMISSION ON LEGAL ED,Business Services-Not Elsewhere Classified,11/19/2018,50
2019,5,MINISTRY OF FINANCE,ATM TRANSACTION,RALPH BRENNAN'S JAZZ KITC,Eating Places Restaurants,10/29/2018,33
2019,5,MINISTRY OF FINANCE,ATM TRANSACTION,PIZZA KING,Eating Places Restaurants,11-09-2018,265.85
2019,5,MINISTRY OF FINANCE,ATM TRANSACTION,DISTRICT CHOPHOUSE,Eating Places Restaurants,11/14/2018,30.9
2019,5,MINISTRY OF FINANCE,ATM TRANSACTION,HARD ROCK DC R,Eating Places Restaurants,11/13/2018,24.71
2019,5,MINISTRY OF FINANCE,ATM TRANSACTION,NORI JAPAN,Eating Places Restaurants,11/26/2018,9.76
2019,5,MINISTRY OF FINANCE,ATM TRANSACTION,LEGAL SEA FOODS #200,Eating Places Restaurants,11-12-2018,30
2019,5,MINISTRY OF FINANCE,ATM TRANSACTION,ANAHEIM DEL SOL INN,Lodging,10/31/2018,-11.7
2019,5,MINISTRY OF FINANCE,ATM TRANSACTION,NAPLES RISTORANTE,Eating Places Restaurants,10/31/2018,50
2019,5,MINISTRY OF FINANCE,ATM TRANSACTION,CARLS JR 1101986,Fast Food Restaurants,10/31/2018,8.72
2019,5,MINISTRY OF FINANCE,ATM TRANSACTION,CAPRIOTTI'S SANDWI,Fast Food Restaurants,10/29/2018,87.27
2019,5,MINISTRY OF FINANCE,ATM TRANSACTION,KUNG PAO HOUSE,Eating Places Restaurants,10/28/2018,27.14
2019,5,MINISTRY OF FINANCE,ATM TRANSACTION,UBER TRIP FWTGE,Travel,10/30/2018,-5
2019,5,MINISTRY OF FINANCE,ATM TRANSACTION,GRAINGER,Industrial Supplies Not Elsewhere Classified,11-07-2018,62.58
2019,5,MINISTRY OF FINANCE,E-BANKING ISSUES,LAZ PARKING 570427,Automobile Parking Lots And Garages,10/30/2018,27
2019,5,MINISTRY OF FINANCE,E-BANKING ISSUES,EDITORIAL PROJECTS IN EDU,Advertising Services,10/30/2018,495
2019,5,MINISTRY OF FINANCE,E-BANKING ISSUES,MEARS TRANS WEB,Travel,11/26/2018,18.9
2019,5,MINISTRY OF FINANCE,E-BANKING ISSUES,BETSY ROSS PIZZA And RESTAU,Eating Places Restaurants,11/20/2018,30.49
2019,5,MINISTRY OF FINANCE,INTERNET BANKING,BIOSPACE INC DBA INBODY,Miscellaneous Repair Shops And Related Services,11-01-2018,95
2019,5,MINISTRY OF FINANCE,INTERNET BANKING,NATIONAL HS FED,Schools Educational Svc-Not Elsewhere Classified,10/30/2018,300
2019,5,MINISTRY OF FINANCE,INTERNET BANKING,AMTRAK .COM 3030698027772,Travel,10/30/2018,90
2019,5,MINISTRY OF FINANCE,INTERNET BANKING,BIOSPACE INC DBA INBODY,Miscellaneous Repair Shops And Related Services,11-01-2018,1000
2019,5,MINISTRY OF FINANCE,REMIT TRANSACTIONS,XEROX CORPORATION/RBO,Office Photographic Photocopy Microfilm Equipmt,10/30/2018,263.66
2019,5,MINISTRY OF FINANCE,REMIT TRANSACTIONS,AMZN MKTP US*M810O69M1,Book Stores,11/15/2018,899
2019,5,MINISTRY OF FINANCE,FOREX DEPARTMENT,STK*SHUTTERSTOCK INC.,Commercial Art Graphics Photography,11-10-2018,35
2019,5,MINISTRY OF FINANCE,FOREX DEPARTMENT,STAPLS0170497433000002,Stationery-Office Supplies-Printing Writing Pap,11/20/2018,6.91
2019,5,MINISTRY OF FINANCE,FOREX DEPARTMENT,STAPLS0170057011000001,Stationery-Office Supplies-Printing Writing Pap,11/20/2018,45.23
2019,5,MINISTRY OF FINANCE,FOREX DEPARTMENT,DMI* DELL HLTHCR/REL,Computers Computer Peripheral Equipment Software,11/20/2018,270.72
2019,5,MINISTRY OF FINANCE,FOREX DEPARTMENT,4TE*ADVANTECH INCORPORATE,Detectve-Protectve Agncy Security Srvs Armor Cars,11/20/2018,505
2019,5,MINISTRY OF FINANCE,FOREX DEPARTMENT,WB MASON,Stationery-Office Supplies-Printing Writing Pap,11/20/2018,6.38
2019,5,MINISTRY OF FINANCE,FOREX DEPARTMENT,WB MASON,Stationery-Office Supplies-Printing Writing Pap,11/20/2018,144.72
2019,5,MINISTRY OF FINANCE,FOREX DEPARTMENT,EASTERN SHORE COFFEE And WA,Business Services-Not Elsewhere Classified,11/13/2018,359.5
2019,5,MINISTRY OF FINANCE,FOREX DEPARTMENT,DMI* DELL HLTHCR/REL,Computers Computer Peripheral Equipment Software,10/31/2018,505.4
2019,5,MINISTRY OF FINANCE,FOREX DEPARTMENT,DMI* DELL HLTHCR/REL,Computers Computer Peripheral Equipment Software,10/31/2018,103.14
2019,5,MINISTRY OF FINANCE,FOREX DEPARTMENT,BUBBALICIOUS LLC,Bands Orchestras Misc Entrtnrs-Not Elswhr Clas,10/31/2018,-689.89
2019,5,MINISTRY OF FINANCE,FOREX DEPARTMENT,SQ *OUTLOOK EVENTS,Caterers,11/15/2018,1800
2019,5,MINISTRY OF FINANCE,FOREX DEPARTMENT,SQ *OUTLOOK EVENTS,Caterers,11/15/2018,1755
2019,5,MINISTRY OF FINANCE,FOREX DEPARTMENT,SPIRIT AIRL 4870190496813,Airline,11-01-2018,67.19
2019,5,MINISTRY OF FINANCE,FOREX DEPARTMENT,DELTA AIR 0062346755074,Airline,11-01-2018,155.8
2019,5,MINISTRY OF FINANCE,FOREX DEPARTMENT,FRAUD CREDIT,Bands Orchestras Misc Entrtnrs-Not Elswhr Clas,11-04-2018,-689.89
2019,5,MINISTRY OF FINANCE,FOREX DEPARTMENT,FRAUD CREDIT,Internal Transaction,11-04-2018,-10.35
2019,5,MINISTRY OF FINANCE,FOREX DEPARTMENT,PENSKE TRK LSG 044652,Car Rental,10/31/2018,1.49
2019,5,MINISTRY OF FINANCE,FOREX DEPARTMENT,UNITED ELECTRIC NEW CAS,Electrical Parts And Equipment,10/31/2018,12.2
2019,5,MINISTRY OF FINANCE,FOREX DEPARTMENT,STAPLS0169982602000001,Stationery-Office Supplies-Printing Writing Pap,10/30/2018,299.18
2019,5,MINISTRY OF FINANCE,FOREX DEPARTMENT,WB MASON,Stationery-Office Supplies-Printing Writing Pap,10/29/2018,192.96
2019,5,MINISTRY OF FINANCE,FOREX DEPARTMENT,STAPLS0169982602000003,Stationery-Office Supplies-Printing Writing Pap,10/30/2018,2.46
2019,5,MINISTRY OF FINANCE,FOREX DEPARTMENT,IDU*INSIGHT PUBLIC SEC,Computer Software Stores,10/30/2018,278.31
2019,5,MINISTRY OF FINANCE,FOREX DEPARTMENT,STAPLS0170497433000001,Stationery-Office Supplies-Printing Writing Pap,11/17/2018,124.33
2019,5,MINISTRY OF FINANCE,FOREX DEPARTMENT,STAPLS0169982602001001,Stationery-Office Supplies-Printing Writing Pap,11-08-2018,-17.57
2019,5,MINISTRY OF FINANCE,FOREX DEPARTMENT,PENSKE TRK LSG 044652,Car Rental,10/31/2018,260.89
2019,5,MINISTRY OF FINANCE,FOREX DEPARTMENT,STAPLS0170258625000001,Stationery-Office Supplies-Printing Writing Pap,11-08-2018,182.42
2019,5,MINISTRY OF FINANCE,FOREX DEPARTMENT,STAPLS0169982602000002,Stationery-Office Supplies-Printing Writing Pap,11-01-2018,17.57
2019,5,MINISTRY OF FINANCE,FOREX DEPARTMENT,SSI*SCHOOL SPECIALTY,Direct Marketing-Other Direct Marketers-Not Elsew,11/15/2018,80.32
2019,5,MINISTRY OF FINANCE,FOREX DEPARTMENT,STAPLS0170056536000001,Stationery-Office Supplies-Printing Writing Pap,11-01-2018,69
2019,5,MINISTRY OF FINANCE,FOREX DEPARTMENT,STAPLS0170260284000001,Stationery-Office Supplies-Printing Writing Pap,11-08-2018,59.53
2019,5,MINISTRY OF FINANCE,FOREX DEPARTMENT,LEARNING FORWARD,Organizations Charitable And Social Services,10/31/2018,685
2019,5,MINISTRY OF FINANCE,FOREX DEPARTMENT,WB MASON,Stationery-Office Supplies-Printing Writing Pap,11/19/2018,249.32
2019,5,MINISTRY OF FINANCE,FOREX DEPARTMENT,DMI* DELL HLTHCR/REL,Computers Computer Peripheral Equipment Software,11/20/2018,270.72
2019,5,MINISTRY OF FINANCE,FOREX DEPARTMENT,STAPLS0170481951000001,Stationery-Office Supplies-Printing Writing Pap,11/17/2018,479.18
2019,5,MINISTRY OF FINANCE,FOREX DEPARTMENT,STAPLS0170258625001001,Stationery-Office Supplies-Printing Writing Pap,11/24/2018,-43.36
2019,5,MINISTRY OF FINANCE,FOREX DEPARTMENT,UBER TRIP FRER4,Travel,11-08-2018,71.55
2019,5,MINISTRY OF FINANCE,State Board of Education,USPS PO 0944000963,Postal Services-Government Only,10/31/2018,26.8
2019,5,MINISTRY OF FINANCE,MOBILE BANKING,ULINE *SHIP SUPPLIES,Direct Marketing-Catalog Merchants,11/16/2018,21.51
2019,5,MINISTRY OF FINANCE,MOBILE BANKING,ULINE *SHIP SUPPLIES,Direct Marketing-Catalog Merchants,11/16/2018,1029.95
2019,5,MINISTRY OF FINANCE,MOBILE BANKING,ST JAMES CHEESE,Misc Food Store-Convenience Mrkt Splty Vendng Macs,11/13/2018,17.53
2019,5,MINISTRY OF FINANCE,MOBILE BANKING,C3 - CIBO EXPRESS C131,Misc Food Store-Convenience Mrkt Splty Vendng Macs,11-03-2018,15.57
2019,5,MINISTRY OF FINANCE,MOBILE BANKING,TST* COCHON,Eating Places Restaurants,11/14/2018,24.7
2019,5,MINISTRY OF FINANCE,MOBILE BANKING,RIVERFRONT FRONT DESK,Lodging,11/18/2018,575.63
2019,5,MINISTRY OF FINANCE,MOBILE BANKING,BOURBON HOUSE,Eating Places Restaurants,11/16/2018,27.19
2019,5,MINISTRY OF FINANCE,MOBILE BANKING,SQ *SAINT LAWRENCE,Eating Places Restaurants,11/17/2018,35.65
2019,5,MINISTRY OF FINANCE,MOBILE BANKING,RIVERFRONT 7 ON FULTON,Eating Places Restaurants,11/16/2018,22.73
2019,5,MINISTRY OF FINANCE,MOBILE BANKING,WB MASON,Stationery-Office Supplies-Printing Writing Pap,11/19/2018,476.24
2019,5,MINISTRY OF FINANCE,MOBILE BANKING,ETAHAND2MIND,Durable Goods Not Elsewhere Classified,11/22/2018,2560
2019,5,MINISTRY OF FINANCE,MOBILE BANKING,THE GROVE-NEW ORLEANS,Eating Places Restaurants,11/18/2018,11.82
2019,5,MINISTRY OF FINANCE,MOBILE BANKING,TAXI SVC NEW ORLEANS,Travel,11/18/2018,41
2019,5,MINISTRY OF FINANCE,MOBILE BANKING,ULINE *SHIP SUPPLIES,Direct Marketing-Catalog Merchants,11/16/2018,0.05
2019,5,MINISTRY OF FINANCE,MOBILE BANKING,PPA PHL AIRPORT,Automobile Parking Lots And Garages,11/18/2018,66
2019,5,MINISTRY OF FINANCE,MOBILE BANKING,NEW ORLEANS AIRPORT,Fast Food Restaurants,11/18/2018,12.14
2019,5,MINISTRY OF FINANCE,MOBILE BANKING,HILTON HOTELS,Lodging,11/17/2018,701.6
2019,5,MINISTRY OF FINANCE,MOBILE BANKING,SALSARITA'S FRESH CANT,Fast Food Restaurants,11/18/2018,13.18
2019,5,MINISTRY OF FINANCE,MOBILE BANKING,PENANG MALAYSIAN And THAI C,Eating Places Restaurants,11-11-2018,30
2019,5,MINISTRY OF FINANCE,INSURANCE DEPARTMENT,BARNES And NOBLE 2366,Book Stores,10/29/2018,65.25
2019,5,MINISTRY OF FINANCE,INSURANCE DEPARTMENT,AMAZON.COM*M80PJ8YQ2,Book Stores,11/21/2018,44.95
2019,5,MINISTRY OF FINANCE,INSURANCE DEPARTMENT,USPS PO 0917600901,Postal Services-Government Only,11/20/2018,6.7
2019,5,MINISTRY OF FINANCE,INSURANCE DEPARTMENT,STAPLS0170299069000001,Stationery-Office Supplies-Printing Writing Pap,11-09-2018,89.7
2019,5,MINISTRY OF FINANCE,INSURANCE DEPARTMENT,BARNES And NOBLE 2366,Book Stores,11-09-2018,20.21
2019,5,MINISTRY OF FINANCE,INSURANCE DEPARTMENT,SKILLPATH / NATIONAL,Schools Educational Svc-Not Elsewhere Classified,11-05-2018,398
2019,5,MINISTRY OF FINANCE,Public School CLAIMS DEPT,PPA PHL AIRPORT,Automobile Parking Lots And Garages,10/31/2018,55
2019,5,MINISTRY OF FINANCE,Public School CLAIMS DEPT,CROWNE PLAZA KANSAS CITY,Lodging,10/31/2018,676.84
2019,5,MINISTRY OF FINANCE,Public School CLAIMS DEPT,JACK STACK BBQ FH,Eating Places Restaurants,10/30/2018,13.89
2019,5,MINISTRY OF FINANCE,Public School CLAIMS DEPT,LONGHORN STEAK C ATL,Eating Places Restaurants,10/31/2018,19.42
2019,5,MINISTRY OF FINANCE,CYBER ISSUE DEPT,CORRECTIONAL COUNSELING O,Book Stores,11-01-2018,600
2019,5,MINISTRY OF FINANCE,CYBER ISSUE DEPT,AMERICAN AIR0017221007764,Airline,11-01-2018,317.9
2019,5,MINISTRY OF FINANCE,CYBER ISSUE DEPT,GRAINGER,Industrial Supplies Not Elsewhere Classified,11/26/2018,79.29
2019,5,MINISTRY OF FINANCE,CYBER ISSUE DEPT,SHOPRITE CHRSTNLNDG S1,Grocery Stores Supermarkets,11-07-2018,73.82
2019,5,MINISTRY OF FINANCE,CYBER ISSUE DEPT,SHOPRITE CHRSTNLNDG S1,Grocery Stores Supermarkets,11/14/2018,87.93
2019,5,MINISTRY OF FINANCE,CYBER ISSUE DEPT,DMI* DELL HLTHCR/REL,Computers Computer Peripheral Equipment Software,11/20/2018,655.85
2019,5,MINISTRY OF FINANCE,CYBER ISSUE DEPT,NCS*GED EXAM,Schools Educational Svc-Not Elsewhere Classified,10/30/2018,1200
2019,6,MINISTRY OF FINANCE,ATM TRANSACTION,LYFT *RIDE WED 3AM,Travel,12-12-2018,15.43
2019,6,MINISTRY OF FINANCE,ATM TRANSACTION,RENAISSANCE DC DNTOWN,Lodging,12-08-2018,18.7
2019,6,MINISTRY OF FINANCE,ATM TRANSACTION,RENAISSANCE DC DNTOWN,Lodging,12-08-2018,53.1
2019,6,MINISTRY OF FINANCE,ATM TRANSACTION,RENAISSANCE DC DNTOWN,Lodging,12-08-2018,53.1
2019,6,MINISTRY OF FINANCE,ATM TRANSACTION,SOLAR MADE,Miscellaneous And Specialty Retail Stores,12/18/2018,699.5
2019,6,MINISTRY OF FINANCE,ATM TRANSACTION,SOUTHWES 5262419248551,Airline,12/19/2018,333.78
2019,6,MINISTRY OF FINANCE,ATM TRANSACTION,SOLAR MADE,Miscellaneous And Specialty Retail Stores,12/18/2018,36.48
2019,6,MINISTRY OF FINANCE,ATM TRANSACTION,GEORGIA TECH HOTEL And,Lodging,12/13/2018,381.74
2019,6,MINISTRY OF FINANCE,ATM TRANSACTION,HYATT REGENCY ORLANDO,Lodging,12-12-2018,30.95
2019,6,MINISTRY OF FINANCE,ATM TRANSACTION,HYATT REGENCY ORLANDO,Lodging,12-12-2018,32.97
2019,6,MINISTRY OF FINANCE,ATM TRANSACTION,HYATT REGENCY ORLANDO,Lodging,12-12-2018,44.28
2019,6,MINISTRY OF FINANCE,ATM TRANSACTION,TGI FRIDAYS #2047,Eating Places Restaurants,11/28/2018,25.12
2019,6,MINISTRY OF FINANCE,ATM TRANSACTION,STAPLS0171135139000001,Stationery-Office Supplies-Printing Writing Pap,12/14/2018,48.99
2019,6,MINISTRY OF FINANCE,ATM TRANSACTION,TGI FRIDAYS #2047,Eating Places Restaurants,11/28/2018,22.48
2019,6,MINISTRY OF FINANCE,ATM TRANSACTION,CHEESECAKE QUAKER BRIDGE,Eating Places Restaurants,11/30/2018,16.4
2019,6,MINISTRY OF FINANCE,ATM TRANSACTION,VZWRLSS*IVR VB,Telecom Incl Prepaid-Recurring Phone Svcs,12/20/2018,280.07
2019,6,MINISTRY OF FINANCE,ATM TRANSACTION,ESEANETWORK.ORG,Organizations Membership-Not Elsewhere Classified,11/28/2018,599
2019,6,MINISTRY OF FINANCE,ATM TRANSACTION,HYATT REGENCY ORLD CC F And,Eating Places Restaurants,12-10-2018,8.52
2019,6,MINISTRY OF FINANCE,ATM TRANSACTION,RENAISSANCE DC DNTOWN,Lodging,12-08-2018,208.06
2019,6,MINISTRY OF FINANCE,ATM TRANSACTION,NEW CARROLLTON LOT # 2,Automobile Parking Lots And Garages,12-07-2018,8.95
2019,6,MINISTRY OF FINANCE,ATM TRANSACTION,TACO BAMBA,Eating Places Restaurants,12-07-2018,13.28
2019,6,MINISTRY OF FINANCE,ATM TRANSACTION,LA PIAZZA,Eating Places Restaurants,11/29/2018,15.2
2019,6,MINISTRY OF FINANCE,ATM TRANSACTION,RENAISSANCE DC DNTOWN,Lodging,12-08-2018,208.06
2019,6,MINISTRY OF FINANCE,ATM TRANSACTION,WPA TRAIN STATION,Automobile Parking Lots And Garages,12-07-2018,24
